9.8s 1 0.00s - Debugger warning: It seems that frozen modules are being used, which may
9.8s 2 0.00s - make the debugger miss breakpoints. Please pass -Xfrozen_modules=off
9.8s 3 0.00s - to python to disable frozen modules.
9.8s 4 0.00s - Note: Debugging will proceed. Set PYDEVD_DISABLE_FILE_VALIDATION=1 to disable this validation.
10.6s 5 0.00s - Debugger warning: It seems that frozen modules are being used, which may
10.6s 6 0.00s - make the debugger miss breakpoints. Please pass -Xfrozen_modules=off
10.6s 7 0.00s - to python to disable frozen modules.
10.6s 8 0.00s - Note: Debugging will proceed. Set PYDEVD_DISABLE_FILE_VALIDATION=1 to disable this validation.
13.3s 9 [1/7] config loaded
13.3s 10 models=5  workers=6  budget={'openrouter': 8.5, 'deepseek': 8.5}
13.4s 11 [2/7] openrouter  key OK
13.4s 12 [2/7] deepseek    key OK
13.4s 13 [2/7] endpoints ready
14.8s 14 [3/7] test split loaded: 1093 articles
14.8s 15 [3/7] medium-length (400-1000w): human 448 | AI 410
14.8s 16 [3/7] !! supply short -> N reduced 100 -> 82 (widen the band to raise it)
14.8s 17 [3/7]   qwen      polish    -> 82 articles
14.8s 18 [3/7]   qwen      humanize  -> 82 articles
14.8s 19 [3/7]   gemini    polish    -> 82 articles
14.8s 20 [3/7]   gemini    humanize  -> 82 articles
14.8s 21 [3/7]   gpt       polish    -> 82 articles
14.8s 22 [3/7]   gpt       humanize  -> 82 articles
14.8s 23 [3/7]   claude    polish    -> 82 articles
14.8s 24 [3/7]   claude    humanize  -> 82 articles
14.8s 25 [3/7]   deepseek  polish    -> 82 articles
14.8s 26 [3/7]   deepseek  humanize  -> 82 articles
14.8s 27 [3/7] total planned: 820 generations
14.8s 28 [4/7] prompts ready
20.8s 29 [5/7] caller ready (thread-safe, retries=3)
20.8s 30 [6/7] resume: 0 generations already present
20.8s 31 [6/7] 820 jobs queued | workers=6
20.8s 32 ----------------------------------------------------------------------------------------------------
25.1s 33 [   1/820] OK   gemini   humanize   - AI_opus_HA_01340           in 1148 out  743 $0.0022   4.3s | OR $0.002 DS $0.000 | 14.1/min ETA 58m
403.1s 173 [ 141/820] OK   gemini   polish   L50 HU_HA_00133                in 1050 out  962 $0.0027   3.6s | OR $0.778 DS $0.013 | 22.1/min ETA 31m
403.9s 174 [ 142/820] OK   claude   humanize   - AI_qwen_HA_01044           in 2433 out 2156 $0.0132  22.6s | OR $0.792 DS $0.013 | 22.2/min ETA 30m
405.8s 175 [ 143/820] OK   gpt      polish   L10 HU_HA_03072                in 1896 out 1897 $0.0043  42.1s | OR $0.796 DS $0.013 | 22.3/min ETA 30m
409.5s 176 [ 144/820] OK   claude   polish   L75 HU_HA_00953                in 2182 out 1964 $0.0120  20.1s | OR $0.808 DS $0.013 | 22.2/min ETA 30m
418.2s 177 [ 145/820] OK   qwen     humanize   - AI_deepseek_HA_02035       in 1643 out 1421 $0.0068  21.8s | OR $0.815 DS $0.013 | 21.9/min ETA 31m
418.9s 178 [ 146/820] OK   claude   humanize   - AI_sonnet_HA_01116         in 1975 out 1722 $0.0106  15.8s | OR $0.825 DS $0.013 | 22.0/min ETA 31m
424.1s 179 [ 147/820] OK   claude   humanize   - AI_deepseek_HA_02320       in 3040 out 3383 $0.0200  31.7s | OR $0.845 DS $0.013 | 21.9/min ETA 31m
430.0s 180 [ 148/820] OK   qwen     polish   L10 HU_HA_00166                in  961 out  808 $0.0039  11.8s | OR $0.849 DS $0.013 | 21.7/min ETA 31m
430.8s 181 [ 149/820] OK   claude   polish   L10 HU_HA_01213                in 2327 out 2577 $0.0152  26.8s | OR $0.864 DS $0.013 | 21.8/min ETA 31m
435.0s 182 [ 150/820] OK   gemini   polish   L10 HU_HA_02642                in 1706 out 1564 $0.0044   4.2s | OR $0.869 DS $0.013 | 21.7/min ETA 31m
435.4s 183 [ 151/820] OK   qwen     polish   L50 HU_HA_01187                in 1251 out 1184 $0.0056  16.6s | OR $0.874 DS $0.013 | 21.9/min ETA 31m
435.5s 184 [ 152/820] OK   deepseek humanize   - AI_sonnet_HA_01795         in 1519 out 1273 $0.0006  11.5s | OR $0.874 DS $0.013 | 22.0/min ETA 30m
436.3s 185 [ 153/820] OK   claude   polish   L25 HU_HA_03076                in 4332 out 2870 $0.0187  30.5s | OR $0.893 DS $0.013 | 22.1/min ETA 30m
441.0s 186 [ 154/820] OK   gemini   polish   L50 HU_HA_01617                in 1326 out 1264 $0.0036   4.7s | OR $0.897 DS $0.013 | 22.0/min ETA 30m
441.9s 187 [ 155/820] OK   deepseek humanize   - AI_qwen_HA_00893           in 1273 out 1098 $0.0005  11.9s | OR $0.897 DS $0.014 | 22.1/min ETA 30m
445.4s 188 [ 156/820] OK   gemini   polish   L50 HU_HA_01928                in 1255 out 1141 $0.0032   3.6s | OR $0.900 DS $0.014 | 22.0/min ETA 30m
448.2s 189 [ 157/820] OK   gpt      polish   L50 HU_HA_00285                in  915 out  886 $0.0020  12.7s | OR $0.902 DS $0.014 | 22.0/min ETA 30m
452.8s 190 [ 158/820] OK   gemini   humanize   - AI_sonnet_HA_02629         in 1247 out 1077 $0.0031   4.6s | OR $0.905 DS $0.014 | 21.9/min ETA 30m
456.2s 191 [ 159/820] OK   qwen     humanize   - AI_qwen_HA_00689           in 1072 out  900 $0.0043  15.2s | OR $0.909 DS $0.014 | 21.9/min ETA 30m
457.7s 192 [ 160/820] OK   qwen     humanize   - AI_deepseek_HA_01573       in 1534 out 1343 $0.0064  22.7s | OR $0.916 DS $0.014 | 22.0/min ETA 30m
457.9s 193 [ 161/820] OK   claude   humanize   - AI_deepseek_HA_01658       in 2434 out 2354 $0.0142  22.4s | OR $0.930 DS $0.014 | 22.1/min ETA 30m
469.9s 194 [ 162/820] OK   claude   humanize   - AI_deepseek_HA_01944       in 2341 out 2456 $0.0146  24.5s | OR $0.945 DS $0.014 | 21.6/min ETA 30m
472.2s 195 [ 163/820] OK   qwen     humanize   - AI_sonnet_HA_00654         in 1064 out  881 $0.0043  16.0s | OR $0.949 DS $0.014 | 21.7/min ETA 30m
472.4s 196 [ 164/820] OK   gemini   polish   L10 HU_HA_00707                in 1108 out  964 $0.0027   2.5s | OR $0.952 DS $0.014 | 21.8/min ETA 30m
476.9s 197 [ 165/820] OK   gemini   humanize   - AI_qwen_HA_00239           in 1033 out  919 $0.0026   4.6s | OR $0.954 DS $0.014 | 21.7/min ETA 30m
477.9s 198 [ 166/820] OK   claude   humanize   - AI_sonnet_HA_01874         in 2270 out 2029 $0.0124  20.2s | OR $0.967 DS $0.014 | 21.8/min ETA 30m
479.3s 199 [ 167/820] OK   gpt      polish   L10 HU_HA_02466                in 1551 out 1508 $0.0034  69.9s | OR $0.970 DS $0.014 | 21.9/min ETA 30m
481.3s 200 [ 168/820] OK   claude   polish   L10 HU_HA_01686                in 2455 out 3025 $0.0176  28.5s | OR $0.988 DS $0.014 | 21.9/min ETA 30m
490.6s 201 [ 169/820] OK   gpt      polish   L50 HU_HA_00480                in  893 out  847 $0.0019  12.6s | OR $0.989 DS $0.014 | 21.6/min ETA 30m
491.9s 202 [ 170/820] OK   deepseek humanize   - AI_qwen_HA_02516           in 2087 out 1976 $0.0008  15.0s | OR $0.989 DS $0.015 | 21.7/min ETA 30m
493.5s 203 [ 171/820] OK   gpt      humanize   - AI_opus_HA_00981           in  957 out  867 $0.0020  14.2s | OR $0.991 DS $0.015 | 21.7/min ETA 30m
496.5s 204 [ 172/820] OK   claude   humanize   - AI_gemini_HA_02450         in 4134 out 3920 $0.0237  38.6s | OR $1.015 DS $0.015 | 21.7/min ETA 30m
496.5s 205 [ 173/820] OK   claude   humanize   - AI_qwen_HA_00256           in 2129 out 1701 $0.0106  15.2s | OR $1.026 DS $0.015 | 21.8/min ETA 30m
497.7s 206 [ 174/820] OK   gemini   polish   L25 HU_HA_00708                in 1144 out 1117 $0.0031   4.2s | OR $1.029 DS $0.015 | 21.9/min ETA 30m
500.8s 207 [ 175/820] OK   gemini   polish   L75 HU_HA_01352                in 1121 out 1090 $0.0031   4.3s | OR $1.032 DS $0.015 | 21.9/min ETA 29m
501.0s 208 [ 176/820] OK   claude   humanize   - AI_gemini_HA_03419         in 3398 out 2805 $0.0174  28.8s | OR $1.049 DS $0.015 | 22.0/min ETA 29m
501.1s 209 [ 177/820] OK   deepseek humanize   - AI_gpt_HA_00273            in 1036 out  905 $0.0004   9.2s | OR $1.049 DS $0.015 | 22.1/min ETA 29m
503.9s 210 [ 178/820] OK   gpt      polish   L25 HU_HA_00016                in  924 out  919 $0.0021  13.3s | OR $1.051 DS $0.015 | 22.1/min ETA 29m
505.5s 211 [ 179/820] OK   gemini   polish   L75 HU_HA_01044                in 1174 out 1229 $0.0034   4.7s | OR $1.055 DS $0.015 | 22.2/min ETA 29m
511.8s 212 [ 180/820] OK   deepseek polish   L50 HU_HA_00689                in 1111 out  883 $0.0004   7.9s | OR $1.055 DS $0.016 | 22.0/min ETA 29m
515.2s 213 [ 181/820] OK   gemini   humanize   - AI_opus_HA_01235           in 1220 out  802 $0.0024   3.5s | OR $1.057 DS $0.016 | 22.0/min ETA 29m
519.4s 214 [ 182/820] OK   claude   humanize   - AI_opus_HA_00340           in 2118 out 2405 $0.0141  22.9s | OR $1.071 DS $0.016 | 21.9/min ETA 29m
521.9s 215 [ 183/820] OK   claude   humanize   - AI_sonnet_HA_02764         in 2590 out 2289 $0.0140  24.2s | OR $1.085 DS $0.016 | 21.9/min ETA 29m
525.3s 216 [ 184/820] OK   claude   humanize   - AI_qwen_HA_00506           in 4585 out 2540 $0.0173  24.2s | OR $1.103 DS $0.016 | 21.9/min ETA 29m
525.6s 217 [ 185/820] OK   qwen     humanize   - AI_gpt_HA_01096            in 1209 out 1110 $0.0053  20.1s | OR $1.108 DS $0.016 | 22.0/min ETA 29m
526.0s 218 [ 186/820] OK   gemini   polish   L75 HU_HA_00447                in  976 out  983 $0.0027   4.1s | OR $1.111 DS $0.016 | 22.1/min ETA 29m
531.1s 219 [ 187/820] OK   deepseek polish   L50 HU_HA_01516                in 1515 out 1366 $0.0006  11.7s | OR $1.111 DS $0.016 | 22.0/min ETA 29m
535.4s 220 [ 188/820] OK   qwen     humanize   - AI_gpt_HA_00753            in 1133 out 1088 $0.0051  20.1s | OR $1.116 DS $0.016 | 21.9/min ETA 29m
535.9s 221 [ 189/820] OK   gemini   polish   L50 HU_HA_02115                in 1625 out 1280 $0.0037   4.8s | OR $1.120 DS $0.016 | 22.0/min ETA 29m
547.6s 222 [ 190/820] OK   deepseek polish   L50 HU_HA_02621                in 1656 out 1520 $0.0007  12.3s | OR $1.120 DS $0.017 | 21.6/min ETA 29m
547.9s 223 [ 191/820] OK   gpt      polish   L10 HU_HA_00168                in  914 out 1900 $0.0040  22.6s | OR $1.124 DS $0.017 | 21.7/min ETA 29m
548.1s 224 [ 192/820] OK   gpt      humanize   - AI_sonnet_HA_02986         in 1913 out 1535 $0.0035  22.5s | OR $1.127 DS $0.017 | 21.8/min ETA 29m
551.8s 225 [ 193/820] OK   gemini   humanize   - AI_qwen_HA_01114           in 1176 out  902 $0.0026   3.9s | OR $1.130 DS $0.017 | 21.8/min ETA 29m
554.9s 226 [ 194/820] OK   gpt      polish   L25 HU_HA_01078                in 1068 out 1018 $0.0023  19.0s | OR $1.132 DS $0.017 | 21.8/min ETA 29m
557.5s 227 [ 195/820] OK   deepseek polish   L25 HU_HA_01867                in 1380 out 1233 $0.0005   9.4s | OR $1.132 DS $0.017 | 21.8/min ETA 29m
559.9s 228 [ 196/820] OK   gpt      polish   L25 HU_HA_03473                in 1838 out 1772 $0.0040  58.8s | OR $1.136 DS $0.017 | 21.8/min ETA 29m
563.3s 229 [ 197/820] OK   gemini   humanize   - AI_opus_HA_00482           in  973 out  848 $0.0024   3.4s | OR $1.138 DS $0.017 | 21.8/min ETA 29m
565.3s 230 [ 198/820] OK   claude   polish   L75 HU_HA_02345                in 3503 out 3679 $0.0219  39.3s | OR $1.160 DS $0.017 | 21.8/min ETA 29m
566.5s 231 [ 199/820] OK   gemini   polish   L10 HU_HA_02349                in 1420 out 1285 $0.0036   3.3s | OR $1.164 DS $0.017 | 21.9/min ETA 28m
570.3s 232 [ 200/820] OK   qwen     polish   L25 HU_HA_00128                in 1096 out  899 $0.0044  12.8s | OR $1.168 DS $0.017 | 21.8/min ETA 28m
573.9s 233 [ 201/820] OK   claude   humanize   - AI_sonnet_HA_01897         in 2346 out 1942 $0.0121  19.0s | OR $1.180 DS $0.017 | 21.8/min ETA 28m
574.0s 234 [ 202/820] OK   claude   polish   L50 HU_HA_01630                in 2597 out 2494 $0.0151  26.4s | OR $1.195 DS $0.017 | 21.9/min ETA 28m
575.4s 235 [ 203/820] OK   qwen     polish   L75 HU_HA_01621                in 1528 out 1420 $0.0067  23.6s | OR $1.202 DS $0.017 | 22.0/min ETA 28m
583.9s 236 [ 204/820] OK   gpt      humanize   - AI_opus_HA_01450           in 1319 out 1227 $0.0028  17.3s | OR $1.205 DS $0.017 | 21.7/min ETA 28m
584.7s 237 [ 205/820] OK   qwen     polish   L10 HU_HA_00982                in 1217 out 1082 $0.0052  14.4s | OR $1.210 DS $0.017 | 21.8/min ETA 28m
586.0s 238 [ 206/820] OK   deepseek polish   L10 HU_HA_02302                in 1730 out 1570 $0.0007  12.2s | OR $1.210 DS $0.018 | 21.9/min ETA 28m
589.7s 239 [ 207/820] OK   deepseek polish   L50 HU_HA_02260                in 1860 out 1674 $0.0007  14.3s | OR $1.210 DS $0.019 | 21.8/min ETA 28m
590.0s 240 [ 208/820] OK   qwen     humanize   - AI_opus_HA_01929           in 1625 out 1378 $0.0066  24.7s | OR $1.217 DS $0.019 | 21.9/min ETA 28m
591.2s 241 [ 209/820] OK   gemini   humanize   - AI_gpt_HA_01630            in 1227 out 1091 $0.0031   5.1s | OR $1.220 DS $0.019 | 22.0/min ETA 28m
594.0s 242 [ 210/820] OK   deepseek polish   L10 HU_HA_02097                in 1519 out 1358 $0.0006  10.1s | OR $1.220 DS $0.019 | 22.0/min ETA 28m
598.2s 243 [ 211/820] OK   gemini   humanize   - AI_sonnet_HA_02260         in 1352 out  882 $0.0026   4.2s | OR $1.223 DS $0.019 | 21.9/min ETA 28m
599.6s 244 [ 212/820] OK   claude   polish   L10 HU_HA_01490                in 2489 out 2605 $0.0155  25.6s | OR $1.238 DS $0.019 | 22.0/min ETA 28m
602.4s 245 [ 213/820] OK   deepseek humanize   - AI_qwen_HA_02183           in 1888 out 1373 $0.0006  12.4s | OR $1.238 DS $0.020 | 22.0/min ETA 28m
602.4s 246 [ 214/820] OK   deepseek polish   L25 HU_HA_02364                in 1882 out 1662 $0.0007  12.7s | OR $1.238 DS $0.021 | 22.1/min ETA 27m
604.5s 247 [ 215/820] OK   deepseek humanize   - AI_deepseek_HA_02648       in 1592 out 1280 $0.0006  13.4s | OR $1.238 DS $0.021 | 22.1/min ETA 27m
606.8s 248 [ 216/820] OK   gemini   polish   L50 HU_HA_00506                in 1042 out  967 $0.0027   4.4s | OR $1.241 DS $0.021 | 22.1/min ETA 27m
610.5s 249 [ 217/820] OK   gemini   humanize   - AI_deepseek_HA_00909       in 1155 out 1050 $0.0030   3.7s | OR $1.244 DS $0.021 | 22.1/min ETA 27m
611.0s 250 [ 218/820] OK   qwen     humanize   - AI_opus_HA_02610           in 1658 out 1537 $0.0073  26.3s | OR $1.251 DS $0.021 | 22.2/min ETA 27m
616.6s 251 [ 219/820] OK   gpt      humanize   - AI_sonnet_HA_02342         in 1459 out 1259 $0.0029  17.0s | OR $1.254 DS $0.021 | 22.1/min ETA 27m
616.6s 252 [ 220/820] OK   gpt      polish   L25 HU_HA_00085                in  883 out  846 $0.0019  12.1s | OR $1.256 DS $0.021 | 22.2/min ETA 27m
617.2s 253 [ 221/820] OK   gpt      humanize   - AI_deepseek_HA_00953       in 1106 out  982 $0.0022  14.8s | OR $1.258 DS $0.021 | 22.2/min ETA 27m
620.0s 254 [ 222/820] OK   gemini   humanize   - AI_qwen_HA_00463           in 1009 out  737 $0.0021   2.8s | OR $1.260 DS $0.021 | 22.2/min ETA 27m
624.9s 255 [ 223/820] OK   gemini   humanize   - AI_opus_HA_02249           in 1747 out 1286 $0.0037   4.9s | OR $1.264 DS $0.021 | 22.1/min ETA 27m
633.7s 256 [ 224/820] OK   claude   polish   L10 HU_HA_00347                in 2222 out 2235 $0.0134  22.8s | OR $1.277 DS $0.021 | 21.9/min ETA 27m
635.4s 257 [ 225/820] OK   claude   polish   L75 HU_HA_01769                in 2387 out 2627 $0.0155  24.9s | OR $1.293 DS $0.021 | 22.0/min ETA 27m
637.0s 258 [ 226/820] OK   claude   polish   L10 HU_HA_03061                in 4219 out 4000 $0.0242  38.8s | OR $1.317 DS $0.021 | 22.0/min ETA 27m
637.6s 259 [ 227/820] OK   claude   humanize   - AI_sonnet_HA_01084         in 2361 out 2155 $0.0131  21.0s | OR $1.330 DS $0.021 | 22.1/min ETA 27m
640.9s 260 [ 228/820] OK   gemini   humanize   - AI_gpt_HA_00046            in 1100 out  820 $0.0024   4.0s | OR $1.333 DS $0.021 | 22.1/min ETA 27m
646.4s 261 [ 229/820] OK   gemini   humanize   - AI_deepseek_HA_02681       in 1531 out 1373 $0.0039   5.5s | OR $1.336 DS $0.021 | 22.0/min ETA 27m
648.1s 262 [ 230/820] OK   claude   polish   L25 HU_HA_00481                in 2098 out 2684 $0.0155  23.1s | OR $1.352 DS $0.021 | 22.0/min ETA 27m
650.9s 263 [ 231/820] OK   gpt      humanize   - AI_deepseek_HA_01851       in 1183 out 1039 $0.0024  15.6s | OR $1.354 DS $0.021 | 22.0/min ETA 27m
654.2s 264 [ 232/820] OK   gemini   humanize   - AI_gpt_HA_02642            in 1671 out 1451 $0.0041   6.2s | OR $1.359 DS $0.021 | 22.0/min ETA 27m
655.4s 265 [ 233/820] OK   deepseek humanize   - AI_qwen_HA_00314           in 1153 out  995 $0.0004   8.9s | OR $1.359 DS $0.022 | 22.0/min ETA 27m
655.8s 266 [ 234/820] OK   claude   humanize   - AI_sonnet_HA_02097         in 2311 out 2148 $0.0131  22.1s | OR $1.372 DS $0.022 | 22.1/min ETA 27m
655.9s 267 [ 235/820] OK   claude   polish   L10 HU_HA_02705                in 3332 out 3648 $0.0216  39.3s | OR $1.393 DS $0.022 | 22.2/min ETA 26m
657.1s 268 [ 236/820] OK   claude   humanize   - AI_qwen_HA_00371           in 1951 out 1876 $0.0113  19.5s | OR $1.404 DS $0.022 | 22.3/min ETA 26m
673.7s 269 [ 237/820] OK   gpt      humanize   - AI_opus_HA_01490           in 1226 out 1009 $0.0023  17.8s | OR $1.407 DS $0.022 | 21.8/min ETA 27m
674.9s 270 [ 238/820] OK   gpt      polish   L10 HU_HA_01273                in 1076 out 1281 $0.0028  17.8s | OR $1.410 DS $0.022 | 21.8/min ETA 27m
675.3s 271 [ 239/820] OK   claude   humanize   - AI_qwen_HA_01070           in 2446 out 2095 $0.0129  21.1s | OR $1.423 DS $0.022 | 21.9/min ETA 27m
677.0s 272 [ 240/820] OK   claude   polish   L50 HU_HA_01850                in 2512 out 2692 $0.0160  26.0s | OR $1.439 DS $0.022 | 21.9/min ETA 26m
680.6s 273 [ 241/820] OK   qwen     humanize   - AI_deepseek_HA_02296       in 1641 out 1380 $0.0067  24.8s | OR $1.445 DS $0.022 | 21.9/min ETA 26m
686.3s 274 [ 242/820] OK   deepseek humanize   - AI_opus_HA_00982           in 1335 out 1085 $0.0005  11.4s | OR $1.445 DS $0.022 | 21.8/min ETA 26m
689.0s 275 [ 243/820] OK   gpt      humanize   - AI_qwen_HA_00501           in 1025 out  950 $0.0022  13.7s | OR $1.447 DS $0.022 | 21.8/min ETA 26m
691.5s 276 [ 244/820] OK   claude   humanize   - AI_deepseek_HA_01574       in 4234 out 3614 $0.0223  36.1s | OR $1.470 DS $0.022 | 21.8/min ETA 26m
694.6s 277 [ 245/820] OK   gemini   humanize   - AI_opus_HA_00480           in 1035 out  741 $0.0022   3.1s | OR $1.472 DS $0.022 | 21.8/min ETA 26m
696.8s 278 [ 246/820] OK   gpt      humanize   - AI_gemini_HA_01686         in 1250 out 1110 $0.0025  16.2s | OR $1.474 DS $0.022 | 21.8/min ETA 26m
699.5s 279 [ 247/820] OK   claude   polish   L75 HU_HA_00782                in 2346 out 2379 $0.0142  25.8s | OR $1.489 DS $0.022 | 21.8/min ETA 26m
701.4s 280 [ 248/820] OK   gemini   polish   L50 HU_HA_01831                in 1298 out 1221 $0.0034   4.6s | OR $1.492 DS $0.022 | 21.9/min ETA 26m
702.4s 281 [ 249/820] OK   deepseek polish   L25 HU_HA_00137                in 1130 out  975 $0.0004   7.7s | OR $1.492 DS $0.023 | 21.9/min ETA 26m
703.5s 282 [ 250/820] OK   claude   humanize   - AI_sonnet_HA_00485         in 1848 out 1731 $0.0105  17.2s | OR $1.503 DS $0.023 | 22.0/min ETA 26m
707.5s 283 [ 251/820] OK   gemini   polish   L75 HU_HA_01497                in 1265 out 1214 $0.0034   5.1s | OR $1.506 DS $0.023 | 21.9/min ETA 26m
707.5s 284 [ 252/820] OK   gemini   polish   L50 HU_HA_00882                in 1137 out 1075 $0.0030   4.0s | OR $1.509 DS $0.023 | 22.0/min ETA 26m
708.6s 285 [ 253/820] OK   qwen     polish   L50 HU_HA_01935                in 1304 out 1149 $0.0055  19.7s | OR $1.514 DS $0.023 | 22.1/min ETA 26m
709.5s 286 [ 254/820] OK   claude   polish   L10 HU_HA_02320                in 3188 out 3296 $0.0197  32.5s | OR $1.534 DS $0.023 | 22.1/min ETA 26m
712.8s 287 [ 255/820] OK   gemini   humanize   - AI_gemini_HA_02061         in 1526 out 1393 $0.0039   4.2s | OR $1.538 DS $0.023 | 22.1/min ETA 26m
714.4s 288 [ 256/820] OK   gemini   polish   L25 HU_HA_03183                in 2031 out 1564 $0.0045   7.0s | OR $1.543 DS $0.023 | 22.1/min ETA 25m
717.8s 289 [ 257/820] OK   deepseek humanize   - AI_deepseek_HA_00710       in 1302 out 1011 $0.0005  10.3s | OR $1.543 DS $0.023 | 22.1/min ETA 25m
720.9s 290 [ 258/820] OK   deepseek polish   L25 HU_HA_00983                in 1134 out  972 $0.0004   8.0s | OR $1.543 DS $0.024 | 22.1/min ETA 25m
725.2s 291 [ 259/820] OK   qwen     polish   L75 HU_HA_01614                in 1600 out 1433 $0.0068  23.8s | OR $1.549 DS $0.024 | 22.1/min ETA 25m
726.3s 292 [ 260/820] OK   qwen     humanize   - AI_gemini_HA_01408         in 1928 out 1669 $0.0080  26.8s | OR $1.557 DS $0.024 | 22.1/min ETA 25m
727.8s 293 [ 261/820] OK   gemini   humanize   - AI_gpt_HA_02590            in 1447 out  583 $0.0019   2.6s | OR $1.559 DS $0.024 | 22.2/min ETA 25m
731.7s 294 [ 262/820] OK   gpt      polish   L75 HU_HA_00499                in  932 out  964 $0.0022  10.8s | OR $1.561 DS $0.024 | 22.1/min ETA 25m
732.2s 295 [ 263/820] OK   claude   polish   L25 HU_HA_01122                in 2082 out 2378 $0.0140  22.7s | OR $1.575 DS $0.024 | 22.2/min ETA 25m
733.3s 296 [ 264/820] OK   gpt      polish   L50 HU_HA_02620                in 1457 out 1404 $0.0032  18.8s | OR $1.579 DS $0.024 | 22.2/min ETA 25m
734.6s 297 [ 265/820] OK   gemini   humanize   - AI_opus_HA_01213           in 1156 out  756 $0.0022   2.9s | OR $1.581 DS $0.024 | 22.3/min ETA 25m
735.6s 298 [ 266/820] OK   deepseek humanize   - AI_deepseek_HA_00094       in 1172 out 1048 $0.0005   9.3s | OR $1.581 DS $0.024 | 22.3/min ETA 25m
736.2s 299 [ 267/820] OK   qwen     polish   L50 HU_HA_01126                in 1446 out 1259 $0.0060  18.5s | OR $1.587 DS $0.024 | 22.4/min ETA 25m
737.5s 300 [ 268/820] OK   gemini   polish   L25 HU_HA_02675                in 1798 out 1659 $0.0047   4.3s | OR $1.592 DS $0.024 | 22.4/min ETA 25m
737.6s 301 [ 269/820] OK   gemini   polish   L75 HU_HA_00851                in 1146 out  856 $0.0025   3.0s | OR $1.594 DS $0.024 | 22.5/min ETA 24m
741.3s 302 [ 270/820] OK   deepseek polish   L10 HU_HA_00806                in 1361 out 1212 $0.0005   9.2s | OR $1.594 DS $0.025 | 22.5/min ETA 24m
743.9s 303 [ 271/820] OK   gemini   polish   L75 HU_HA_02791                in 1579 out 1452 $0.0041   6.3s | OR $1.598 DS $0.025 | 22.5/min ETA 24m
744.6s 304 [ 272/820] OK   gemini   humanize   - AI_gpt_HA_02654            in 1880 out 1840 $0.0052   7.1s | OR $1.603 DS $0.025 | 22.5/min ETA 24m
745.0s 305 [ 273/820] OK   gpt      polish   L10 HU_HA_00967                in 1174 out 1272 $0.0028  17.2s | OR $1.606 DS $0.025 | 22.6/min ETA 24m
749.4s 306 [ 274/820] OK   gpt      polish   L25 HU_HA_01470                in 1209 out 1153 $0.0026  13.8s | OR $1.609 DS $0.025 | 22.6/min ETA 24m
751.1s 307 [ 275/820] OK   deepseek humanize   - AI_opus_HA_00707           in 1347 out 1203 $0.0005   9.7s | OR $1.609 DS $0.025 | 22.6/min ETA 24m
754.3s 308 [ 276/820] OK   gemini   polish   L25 HU_HA_00941                in 1294 out 1172 $0.0033   3.3s | OR $1.612 DS $0.025 | 22.6/min ETA 24m
756.1s 309 [ 277/820] OK   gpt      polish   L50 HU_HA_00275                in  941 out  896 $0.0020  11.1s | OR $1.614 DS $0.025 | 22.6/min ETA 24m
757.4s 310 [ 278/820] OK   deepseek polish   L75 HU_HA_02294                in 1947 out 1696 $0.0007  13.5s | OR $1.614 DS $0.026 | 22.6/min ETA 24m
759.2s 311 [ 279/820] OK   gpt      polish   L10 HU_HA_00256                in  930 out  941 $0.0021  14.6s | OR $1.616 DS $0.026 | 22.7/min ETA 24m
764.3s 312 [ 280/820] OK   qwen     polish   L10 HU_HA_00981                in 1215 out 1022 $0.0049  14.9s | OR $1.621 DS $0.026 | 22.6/min ETA 24m
766.7s 313 [ 281/820] OK   deepseek humanize   - AI_deepseek_HA_00722       in 1138 out 1023 $0.0004   9.3s | OR $1.621 DS $0.026 | 22.6/min ETA 24m
770.9s 314 [ 282/820] OK   gpt      polish   L10 HU_HA_00808                in 1107 out 1073 $0.0024  11.7s | OR $1.624 DS $0.026 | 22.6/min ETA 24m
775.1s 315 [ 283/820] OK   claude   humanize   - AI_gpt_HA_02983            in 4246 out 3838 $0.0234  38.9s | OR $1.647 DS $0.026 | 22.5/min ETA 24m
775.4s 316 [ 284/820] OK   gpt      polish   L75 HU_HA_02654                in 1676 out 1574 $0.0036  19.3s | OR $1.651 DS $0.026 | 22.6/min ETA 24m
781.2s 317 [ 285/820] OK   gpt      humanize   - AI_deepseek_HA_00328       in  964 out  850 $0.0019  10.3s | OR $1.653 DS $0.026 | 22.5/min ETA 24m
782.5s 318 [ 286/820] OK   claude   humanize   - AI_sonnet_HA_02181         in 2560 out 2943 $0.0173  28.1s | OR $1.670 DS $0.026 | 22.5/min ETA 24m
782.8s 319 [ 287/820] OK   qwen     polish   L25 HU_HA_01151                in 1383 out 1246 $0.0059  18.6s | OR $1.676 DS $0.026 | 22.6/min ETA 24m
784.0s 320 [ 288/820] OK   qwen     polish   L10 HU_HA_01361                in 1285 out 1119 $0.0054  17.2s | OR $1.681 DS $0.026 | 22.6/min ETA 23m
786.3s 321 [ 289/820] OK   deepseek humanize   - AI_gpt_HA_02222            in 1711 out 1140 $0.0006  10.9s | OR $1.681 DS $0.027 | 22.7/min ETA 23m
791.7s 322 [ 290/820] OK   gpt      humanize   - AI_gpt_HA_02427            in 1540 out 1387 $0.0032  16.6s | OR $1.684 DS $0.027 | 22.6/min ETA 23m
